# t x y z qx qy qz qw
1.645543501549999952e+09 -3.363058090209960938e+01 -9.491913795471191406e+00 -2.102899074554443359e+00 3.405789658427238464e-02 1.704641133546829224e-01 9.552405476570129395e-01 2.393687516450881958e-01
1.645543501599999905e+09 -3.357888793945312500e+01 -9.769052505493164062e+00 -2.127961874008178711e+00 4.700199514627456665e-02 1.672642529010772705e-01 9.567092061042785645e-01 2.334969788789749146e-01
1.645543501650000095e+09 -3.353231048583984375e+01 -1.004647636413574219e+01 -2.150711536407470703e+00 5.961069092154502869e-02 1.642081588506698608e-01 9.578888416290283203e-01 2.278844267129898071e-01
1.645543501700000048e+09 -3.348897933959960938e+01 -1.032376194000244141e+01 -2.171414375305175781e+00 7.177297770977020264e-02 1.613124012947082520e-01 9.588038921356201172e-01 2.225358486175537109e-01
1.645543501750000000e+09 -3.344741439819335938e+01 -1.060061454772949219e+01 -2.190315723419189453e+00 8.337888121604919434e-02 1.585944890975952148e-01 9.594832658767700195e-01 2.174569070339202881e-01
1.645543501799999952e+09 -3.340645599365234375e+01 -1.087681579589843750e+01 -2.207634449005126953e+00 9.431970119476318359e-02 1.560729444026947021e-01 9.599599838256835938e-01 2.126543372869491577e-01
1.645543501849999905e+09 -3.336521148681640625e+01 -1.115221881866455078e+01 -2.223567724227905273e+00 1.044877767562866211e-01 1.537671387195587158e-01 9.602694511413574219e-01 2.081353068351745605e-01
1.645543501900000095e+09 -3.332304382324218750e+01 -1.142670154571533203e+01 -2.238289833068847656e+00 1.137768328189849854e-01 1.516972631216049194e-01 9.604498744010925293e-01 2.039088010787963867e-01
1.645543501950000048e+09 -3.327948760986328125e+01 -1.170017528533935547e+01 -2.251954555511474609e+00 1.220810934901237488e-01 1.498840898275375366e-01 9.605402946472167969e-01 1.999828368425369263e-01
1.645543502000000000e+09 -3.323496246337890625e+01 -1.197269725799560547e+01 -2.264562368392944336e+00 1.292961239814758301e-01 1.483486741781234741e-01 9.605806469917297363e-01 1.963671296834945679e-01
1.645543502049999952e+09 -3.318988037109375000e+01 -1.224431133270263672e+01 -2.275944471359252930e+00 1.352309882640838623e-01 1.465189754962921143e-01 9.606960415840148926e-01 1.931523233652114868e-01
1.645543502099999905e+09 -3.314464187622070312e+01 -1.251509761810302734e+01 -2.286205291748046875e+00 1.400486826896667480e-01 1.449135541915893555e-01 9.608238339424133301e-01 1.902736276388168335e-01
1.645543502150000095e+09 -3.309955215454101562e+01 -1.278510761260986328e+01 -2.295248985290527344e+00 1.438352465629577637e-01 1.435286998748779297e-01 9.609725475311279297e-01 1.877298802137374878e-01
1.645543502200000048e+09 -3.305509567260742188e+01 -1.305442619323730469e+01 -2.302675008773803711e+00 1.466768234968185425e-01 1.423600912094116211e-01 9.611464142799377441e-01 1.855181455612182617e-01
1.645543502250000000e+09 -3.301145172119140625e+01 -1.332305908203125000e+01 -2.308762550354003906e+00 1.486582458019256592e-01 1.414027065038681030e-01 9.613448977470397949e-01 1.836350113153457642e-01
1.645543502299999952e+09 -3.296879196166992188e+01 -1.359102058410644531e+01 -2.313467264175415039e+00 1.498642861843109131e-01 1.406510174274444580e-01 9.615644812583923340e-01 1.820762008428573608e-01
1.645543502349999905e+09 -3.292728805541992188e+01 -1.385833740234375000e+01 -2.316735267639160156e+00 1.503795385360717773e-01 1.400989592075347900e-01 9.617985486984252930e-01 1.808369308710098267e-01
1.645543502400000095e+09 -3.288777542114257812e+01 -1.412511730194091797e+01 -2.317826747894287109e+00 1.502878069877624512e-01 1.397402286529541016e-01 9.620383977890014648e-01 1.799119263887405396e-01
1.645543502450000048e+09 -3.285023880004882812e+01 -1.439131832122802734e+01 -2.316999435424804688e+00 1.496730893850326538e-01 1.395683586597442627e-01 9.622742533683776855e-01 1.792957782745361328e-01
1.645543502500000000e+09 -3.281495666503906250e+01 -1.465695285797119141e+01 -2.314903259277343750e+00 1.486186981201171875e-01 1.395765691995620728e-01 9.624946117401123047e-01 1.789830476045608521e-01
1.645543502549999952e+09 -3.278198623657226562e+01 -1.492511177062988281e+01 -2.311944484710693359e+00 1.472083330154418945e-01 1.397582143545150757e-01 9.626878499984741211e-01 1.789674460887908936e-01
1.645543502599999905e+09 -3.275273513793945312e+01 -1.519592761993408203e+01 -2.308739185333251953e+00 1.455251276493072510e-01 1.401064693927764893e-01 9.628418087959289551e-01 1.792433559894561768e-01
1.645543502650000095e+09 -3.272813034057617188e+01 -1.546942138671875000e+01 -2.306337118148803711e+00 1.436529457569122314e-01 1.406143903732299805e-01 9.629442691802978516e-01 1.798051595687866211e-01
1.645543502700000048e+09 -3.270824813842773438e+01 -1.574550247192382812e+01 -2.305404424667358398e+00 1.416752338409423828e-01 1.412752568721771240e-01 9.629830718040466309e-01 1.806465238332748413e-01
1.645543502750000000e+09 -3.269384002685546875e+01 -1.602411842346191406e+01 -2.306646347045898438e+00 1.396750807762145996e-01 1.420823335647583008e-01 9.629464745521545410e-01 1.817618310451507568e-01
1.645543502799999952e+09 -3.268569946289062500e+01 -1.630516815185546875e+01 -2.310843467712402344e+00 1.377368122339248657e-01 1.430287808179855347e-01 9.628234505653381348e-01 1.831455826759338379e-01
1.645543502849999905e+09 -3.268535614013671875e+01 -1.658845901489257812e+01 -2.319242238998413086e+00 1.359435915946960449e-01 1.441081166267395020e-01 9.626026749610900879e-01 1.847922205924987793e-01
1.645543502900000095e+09 -3.269458007812500000e+01 -1.687354660034179688e+01 -2.333453893661499023e+00 1.343789994716644287e-01 1.453137248754501343e-01 9.622737765312194824e-01 1.866960525512695312e-01
1.645543502950000048e+09 -3.271283721923828125e+01 -1.715999412536621094e+01 -2.353636026382446289e+00 1.331271380186080933e-01 1.466389447450637817e-01 9.618260264396667480e-01 1.888511627912521362e-01
1.645543503000000000e+09 -3.273935699462890625e+01 -1.744757461547851562e+01 -2.379291534423828125e+00 1.322717964649200439e-01 1.480772197246551514e-01 9.612490534782409668e-01 1.912524551153182983e-01
1.645543503049999952e+09 -3.277324676513671875e+01 -1.773602294921875000e+01 -2.409483194351196289e+00 1.315356045961380005e-01 1.479858458042144775e-01 9.607891440391540527e-01 1.941202729940414429e-01
1.645543503099999905e+09 -3.281398773193359375e+01 -1.802529907226562500e+01 -2.444087743759155273e+00 1.311282962560653687e-01 1.477872729301452637e-01 9.602353572845458984e-01 1.972621977329254150e-01
1.645543503150000095e+09 -3.286104583740234375e+01 -1.831533813476562500e+01 -2.482683420181274414e+00 1.309541016817092896e-01 1.475042849779129028e-01 9.595938920974731445e-01 2.006815820932388306e-01
1.645543503200000048e+09 -3.291389465332031250e+01 -1.860611343383789062e+01 -2.524829387664794922e+00 1.309180110692977905e-01 1.471601426601409912e-01 9.588707089424133301e-01 2.043804973363876343e-01
1.645543503250000000e+09 -3.296972274780273438e+01 -1.888717269897460938e+01 -2.568299293518066406e+00 1.309264302253723145e-01 1.467790156602859497e-01 9.580709934234619141e-01 2.083604037761688232e-01
1.645543503299999952e+09 -3.302748870849609375e+01 -1.915878677368164062e+01 -2.612192392349243164e+00 1.308859288692474365e-01 1.463864594697952271e-01 9.571999311447143555e-01 2.126219421625137329e-01
1.645543503349999905e+09 -3.308590316772460938e+01 -1.942139816284179688e+01 -2.655229806900024414e+00 1.307053416967391968e-01 1.460093259811401367e-01 9.562621712684631348e-01 2.171639800071716309e-01
1.645543503400000095e+09 -3.314300537109375000e+01 -1.967578506469726562e+01 -2.695247411727905273e+00 1.302943378686904907e-01 1.456760466098785400e-01 9.552615284919738770e-01 2.219848781824111938e-01
1.645543503450000048e+09 -3.319354629516601562e+01 -1.992366600036621094e+01 -2.727958202362060547e+00 1.295650452375411987e-01 1.454165279865264893e-01 9.542015790939331055e-01 2.270818650722503662e-01
1.645543503500000000e+09 -3.323059463500976562e+01 -2.016634178161621094e+01 -2.750005245208740234e+00 1.284316033124923706e-01 1.452621966600418091e-01 9.530845880508422852e-01 2.324518859386444092e-01
1.645543503549999952e+09 -3.325568771362304688e+01 -2.040247917175292969e+01 -2.764672994613647461e+00 1.268097162246704102e-01 1.452460736036300659e-01 9.519113302230834961e-01 2.380914092063903809e-01
1.645543503599999905e+09 -3.327486038208007812e+01 -2.063068008422851562e+01 -2.776499032974243164e+00 1.246185749769210815e-01 1.454022377729415894e-01 9.506805539131164551e-01 2.439972609281539917e-01
1.645543503650000095e+09 -3.329027938842773438e+01 -2.085060310363769531e+01 -2.786586284637451172e+00 1.217797324061393738e-01 1.457658708095550537e-01 9.493883252143859863e-01 2.501676380634307861e-01
1.645543503700000048e+09 -3.330332565307617188e+01 -2.106838989257812500e+01 -2.795524120330810547e+00 1.182168722152709961e-01 1.463731527328491211e-01 9.480268955230712891e-01 2.566023170948028564e-01
1.645543503750000000e+09 -3.331436538696289062e+01 -2.128399658203125000e+01 -2.803437709808349609e+00 1.138578057289123535e-01 1.472606509923934937e-01 9.465844631195068359e-01 2.633032202720642090e-01
1.645543503799999952e+09 -3.332361984252929688e+01 -2.149739456176757812e+01 -2.810408353805541992e+00 1.086334064602851868e-01 1.484652459621429443e-01 9.450436830520629883e-01 2.702760100364685059e-01
1.645543503849999905e+09 -3.333092498779296875e+01 -2.170859336853027344e+01 -2.816312789916992188e+00 1.024774312973022461e-01 1.500243842601776123e-01 9.433809518814086914e-01 2.775309979915618896e-01
1.645543503900000095e+09 -3.333588027954101562e+01 -2.191759300231933594e+01 -2.820876598358154297e+00 9.532904624938964844e-02 1.519751101732254028e-01 9.415643811225891113e-01 2.850833535194396973e-01
1.645543503950000048e+09 -3.333902359008789062e+01 -2.212435722351074219e+01 -2.824394702911376953e+00 8.713149279356002808e-02 1.543547511100769043e-01 9.395527243614196777e-01 2.929559350013732910e-01
1.645543504000000000e+09 -3.334034347534179688e+01 -2.232888603210449219e+01 -2.826851844787597656e+00 7.783454656600952148e-02 1.572008430957794189e-01 9.372945427894592285e-01 3.011783957481384277e-01
1.645543504049999952e+09 -3.333796691894531250e+01 -2.253075408935546875e+01 -2.825695753097534180e+00 6.532054394483566284e-02 1.541745364665985107e-01 9.357976913452148438e-01 3.102355301380157471e-01
1.645543504099999905e+09 -3.333283996582031250e+01 -2.273022842407226562e+01 -2.822581052780151367e+00 5.136755108833312988e-02 1.506429761648178101e-01 9.340977072715759277e-01 3.195771574974060059e-01
1.645543504150000095e+09 -3.332502746582031250e+01 -2.292728233337402344e+01 -2.817782163619995117e+00 3.613918274641036987e-02 1.466593444347381592e-01 9.321209192276000977e-01 3.291438519954681396e-01
1.645543504200000048e+09 -3.331427001953125000e+01 -2.312186431884765625e+01 -2.811501979827880859e+00 1.980106346309185028e-02 1.422785520553588867e-01 9.297989606857299805e-01 3.388780355453491211e-01
1.645543504250000000e+09 -3.329975891113281250e+01 -2.331387329101562500e+01 -2.804276466369628906e+00 2.521548420190811157e-03 1.375572830438613892e-01 9.270727634429931641e-01 3.487229049205780029e-01
1.645543504299999952e+09 -3.328299331665039062e+01 -2.350335311889648438e+01 -2.796996593475341797e+00 -1.552908495068550110e-02 1.325542032718658447e-01 9.238921403884887695e-01 3.586244881153106689e-01
1.645543504349999905e+09 -3.326430892944335938e+01 -2.369031143188476562e+01 -2.789959907531738281e+00 -3.417857736349105835e-02 1.273301243782043457e-01 9.202189445495605469e-01 3.685322403907775879e-01
1.645543504400000095e+09 -3.324360275268554688e+01 -2.387471389770507812e+01 -2.783710002899169922e+00 -5.325331166386604309e-02 1.219478845596313477e-01 9.160278439521789551e-01 3.783989548683166504e-01
1.645543504450000048e+09 -3.322129058837890625e+01 -2.405656623840332031e+01 -2.778979539871215820e+00 -7.257919013500213623e-02 1.164725571870803833e-01 9.113066792488098145e-01 3.881836533546447754e-01
1.645543504500000000e+09 -3.319845199584960938e+01 -2.423595619201660156e+01 -2.775267601013183594e+00 -9.198224544525146484e-02 1.109709888696670532e-01 9.060582518577575684e-01 3.978480100631713867e-01
1.645543504549999952e+09 -3.317485427856445312e+01 -2.441283607482910156e+01 -2.773302793502807617e+00 -1.112892106175422668e-01 1.055117249488830566e-01 9.002991914749145508e-01 4.073614180088043213e-01
1.645543504599999905e+09 -3.315105438232421875e+01 -2.458723258972167969e+01 -2.773106336593627930e+00 -1.303288489580154419e-01 1.001648232340812683e-01 8.940606117248535156e-01 4.166977107524871826e-01
1.645543504650000095e+09 -3.312735366821289062e+01 -2.475919532775878906e+01 -2.773917436599731445e+00 -1.489318907260894775e-01 9.500142186880111694e-02 8.873873353004455566e-01 4.258377850055694580e-01
1.645543504700000048e+09 -3.310374069213867188e+01 -2.492865943908691406e+01 -2.777127027511596680e+00 -1.669326275587081909e-01 9.009364247322082520e-02 8.803372979164123535e-01 4.347675740718841553e-01
1.645543504750000000e+09 -3.308052062988281250e+01 -2.509571266174316406e+01 -2.780884981155395508e+00 -1.841686815023422241e-01 8.551412820816040039e-02 8.729807734489440918e-01 4.434793889522552490e-01
1.645543504799999952e+09 -3.305736160278320312e+01 -2.526026725769042969e+01 -2.786269426345825195e+00 -2.004819363355636597e-01 8.133582025766372681e-02 8.653977513313293457e-01 4.519714713096618652e-01
1.645543504849999905e+09 -3.303453826904296875e+01 -2.542241096496582031e+01 -2.792149543762207031e+00 -2.157178670167922974e-01 7.763239741325378418e-02 8.576776981353759766e-01 4.602476656436920166e-01
1.645543504900000095e+09 -3.301182174682617188e+01 -2.558208465576171875e+01 -2.798933744430541992e+00 -2.297267913818359375e-01 7.447659969329833984e-02 8.499170541763305664e-01 4.683160483837127686e-01
1.645543504950000048e+09 -3.298926544189453125e+01 -2.573931503295898438e+01 -2.806438446044921875e+00 -2.423621714115142822e-01 7.194173336029052734e-02 8.422169089317321777e-01 4.761885404586791992e-01
1.645543505000000000e+09 -3.296694183349609375e+01 -2.589414405822753906e+01 -2.814311981201171875e+00 -2.534809708595275879e-01 7.010050117969512939e-02 8.346814513206481934e-01 4.838802814483642578e-01
1.645543505049999952e+09 -3.294443893432617188e+01 -2.604653739929199219e+01 -2.823078870773315430e+00 -2.615883946418762207e-01 6.808204203844070435e-02 8.277115821838378906e-01 4.917620718479156494e-01
1.645543505099999905e+09 -3.292222213745117188e+01 -2.619671249389648438e+01 -2.831889390945434570e+00 -2.649528980255126953e-01 6.450702250003814697e-02 8.217362761497497559e-01 5.003879666328430176e-01
1.645543505150000095e+09 -3.289975738525390625e+01 -2.634438323974609375e+01 -2.841325998306274414e+00 -2.677823901176452637e-01 6.196002662181854248e-02 8.158888816833496094e-01 5.087032318115234375e-01
1.645543505200000048e+09 -3.287749862670898438e+01 -2.648961448669433594e+01 -2.851002454757690430e+00 -2.700727283954620361e-01 6.034529209136962891e-02 8.102326393127441406e-01 5.166645050048828125e-01
1.645543505250000000e+09 -3.285533905029296875e+01 -2.663236808776855469e+01 -2.860862970352172852e+00 -2.718306779861450195e-01 5.956301093101501465e-02 8.048203587532043457e-01 5.242370367050170898e-01
1.645543505299999952e+09 -3.283289337158203125e+01 -2.677256202697753906e+01 -2.871028423309326172e+00 -2.730752527713775635e-01 5.951008200645446777e-02 7.996947765350341797e-01 5.313913226127624512e-01
1.645543505349999905e+09 -3.281084823608398438e+01 -2.691030120849609375e+01 -2.881226778030395508e+00 -2.738367319107055664e-01 6.008146703243255615e-02 7.948898673057556152e-01 5.381019711494445801e-01
1.645543505400000095e+09 -3.278820800781250000e+01 -2.704542350769042969e+01 -2.891488790512084961e+00 -2.741562128067016602e-01 6.117077171802520752e-02 7.904320955276489258e-01 5.443469285964965820e-01
1.645543505450000048e+09 -3.276578140258789062e+01 -2.717802619934082031e+01 -2.901745796203613281e+00 -2.740842401981353760e-01 6.267182528972625732e-02 7.863415479660034180e-01 5.501064062118530273e-01
1.645543505500000000e+09 -3.274309158325195312e+01 -2.730803108215332031e+01 -2.911852359771728516e+00 -2.736802697181701660e-01 6.447809189558029175e-02 7.826335430145263672e-01 5.553616285324096680e-01
1.645543505549999952e+09 -3.271990966796875000e+01 -2.743539428710937500e+01 -2.921743631362915039e+00 -2.730112373828887939e-01 6.648349761962890625e-02 7.793193459510803223e-01 5.600947737693786621e-01
1.645543505599999905e+09 -3.269564437866210938e+01 -2.756573677062988281e+01 -2.931807994842529297e+00 -2.721501290798187256e-01 6.858269125223159790e-02 7.764079570770263672e-01 5.642885565757751465e-01
1.645543505650000095e+09 -3.266883850097656250e+01 -2.769879913330078125e+01 -2.941583395004272461e+00 -2.711755037307739258e-01 7.067067176103591919e-02 7.739060521125793457e-01 5.679252147674560547e-01
1.645543505700000048e+09 -3.263983154296875000e+01 -2.783458900451660156e+01 -2.951061964035034180e+00 -2.701691985130310059e-01 7.264273613691329956e-02 7.718196511268615723e-01 5.709867477416992188e-01
1.645543505750000000e+09 -3.260800552368164062e+01 -2.797296905517578125e+01 -2.959993600845336914e+00 -2.692162990570068359e-01 7.439429312944412231e-02 7.701545953750610352e-01 5.734544992446899414e-01
1.645543505799999952e+09 -3.257076644897460938e+01 -2.811327171325683594e+01 -2.967244386672973633e+00 -2.684036791324615479e-01 7.582060247659683228e-02 7.689155936241149902e-01 5.753080844879150391e-01
1.645543505849999905e+09 -3.252862548828125000e+01 -2.825541877746582031e+01 -2.972810268402099609e+00 -2.678181529045104980e-01 7.681634277105331421e-02 7.681084871292114258e-01 5.765259265899658203e-01
1.645543505900000095e+09 -3.248075485229492188e+01 -2.839901733398437500e+01 -2.976151466369628906e+00 -2.675468921661376953e-01 7.727481424808502197e-02 7.677381634712219238e-01 5.770834088325500488e-01
1.645543505950000048e+09 -3.242719650268554688e+01 -2.854386138916015625e+01 -2.977043628692626953e+00 -2.676753997802734375e-01 7.708790153264999390e-02 7.678099870681762695e-01 5.769532322883605957e-01
1.645543506000000000e+09 -3.236883544921875000e+01 -2.869010734558105469e+01 -2.975691556930541992e+00 -2.682864665985107422e-01 7.614604383707046509e-02 7.683276534080505371e-01 5.761048197746276855e-01
1.645543506049999952e+09 -3.230932998657226562e+01 -2.883219146728515625e+01 -2.972481250762939453e+00 -2.663621902465820312e-01 7.177601754665374756e-02 7.698434591293334961e-01 5.755349993705749512e-01
1.645543506099999905e+09 -3.225004959106445312e+01 -2.897046279907226562e+01 -2.968108177185058594e+00 -2.647031843662261963e-01 6.649265438318252563e-02 7.718148827552795410e-01 5.742933154106140137e-01
1.645543506150000095e+09 -3.219203186035156250e+01 -2.910540962219238281e+01 -2.963354349136352539e+00 -2.632004022598266602e-01 6.039965152740478516e-02 7.742313146591186523e-01 5.724014639854431152e-01
1.645543506200000048e+09 -3.213540267944335938e+01 -2.923708915710449219e+01 -2.958256244659423828e+00 -2.617436051368713379e-01 5.360143631696701050e-02 7.770798206329345703e-01 5.698808431625366211e-01
1.645543506250000000e+09 -3.208009719848632812e+01 -2.936550712585449219e+01 -2.952945470809936523e+00 -2.602229118347167969e-01 4.620171338319778442e-02 7.803475260734558105e-01 5.667513608932495117e-01
1.645543506299999952e+09 -3.202612304687500000e+01 -2.949069213867187500e+01 -2.947501420974731445e+00 -2.585281133651733398e-01 3.830530494451522827e-02 7.840209007263183594e-01 5.630338191986083984e-01
1.645543506349999905e+09 -3.197345161437988281e+01 -2.961264038085937500e+01 -2.941989421844482422e+00 -2.565495371818542480e-01 3.001666814088821411e-02 7.880865335464477539e-01 5.587494969367980957e-01
1.645543506400000095e+09 -3.192203330993652344e+01 -2.973135185241699219e+01 -2.936384201049804688e+00 -2.541780471801757812e-01 2.144096046686172485e-02 7.925315499305725098e-01 5.539202094078063965e-01
1.645543506450000048e+09 -3.187200546264648438e+01 -2.984691429138183594e+01 -2.930931091308593750e+00 -2.513044178485870361e-01 1.268360018730163574e-02 7.973439693450927734e-01 5.485688447952270508e-01
1.645543506500000000e+09 -3.182304382324218750e+01 -2.995918846130371094e+01 -2.925308227539062500e+00 -2.478208243846893311e-01 3.850042819976806641e-03 8.025124669075012207e-01 5.427190065383911133e-01
1.645543506549999952e+09 -3.177546310424804688e+01 -3.006835365295410156e+01 -2.919909238815307617e+00 -2.436197102069854736e-01 -4.954084753990173340e-03 8.080254793167114258e-01 5.363951325416564941e-01
1.645543506599999905e+09 -3.172911262512207031e+01 -3.017432975769042969e+01 -2.914626359939575195e+00 -2.385939955711364746e-01 -1.362284272909164429e-02 8.138720989227294922e-01 5.296220779418945312e-01
1.645543506650000095e+09 -3.168386650085449219e+01 -3.027709007263183594e+01 -2.909388065338134766e+00 -2.326374053955078125e-01 -2.205105125904083252e-02 8.200404047966003418e-01 5.224245786666870117e-01
1.645543506700000048e+09 -3.163998413085937500e+01 -3.037675666809082031e+01 -2.904463768005371094e+00 -2.256436347961425781e-01 -3.013287484645843506e-02 8.265171051025390625e-01 5.148267149925231934e-01
1.645543506750000000e+09 -3.159722328186035156e+01 -3.047323226928710938e+01 -2.899693727493286133e+00 -2.175069451332092285e-01 -3.776349872350692749e-02 8.332862854003906250e-01 5.068515539169311523e-01
1.645543506799999952e+09 -3.155555534362792969e+01 -3.056649780273437500e+01 -2.895081996917724609e+00 -2.081215679645538330e-01 -4.483805596828460693e-02 8.403287529945373535e-01 4.985204339027404785e-01
1.645543506849999905e+09 -3.151523590087890625e+01 -3.065669822692871094e+01 -2.890874147415161133e+00 -1.973818540573120117e-01 -5.125300586223602295e-02 8.476198911666870117e-01 4.898511469364166260e-01
1.645543506900000095e+09 -3.147605705261230469e+01 -3.074371528625488281e+01 -2.886936902999877930e+00 -1.851811707019805908e-01 -5.690450966358184814e-02 8.551287055015563965e-01 4.808582365512847900e-01
1.645543506950000048e+09 -3.143784332275390625e+01 -3.082747077941894531e+01 -2.883169889450073242e+00 -1.714136302471160889e-01 -6.169085577130317688e-02 8.628156781196594238e-01 4.715515077114105225e-01
1.645543507000000000e+09 -3.140101242065429688e+01 -3.090815925598144531e+01 -2.879898548126220703e+00 -1.559722870588302612e-01 -6.551048159599304199e-02 8.706305027008056641e-01 4.619346559047698975e-01
1.645543507049999952e+09 -3.136553001403808594e+01 -3.098574066162109375e+01 -2.877107143402099609e+00 -1.388135701417922974e-01 -6.829445064067840576e-02 8.784929513931274414e-01 4.520141482353210449e-01
1.645543507099999905e+09 -3.133076286315917969e+01 -3.105992126464843750e+01 -2.874277591705322266e+00 -1.201490238308906555e-01 -7.009856402873992920e-02 8.862475156784057617e-01 4.418321549892425537e-01
1.645543507150000095e+09 -3.129747200012207031e+01 -3.113106346130371094e+01 -2.871872901916503906e+00 -1.002581268548965454e-01 -7.101082056760787964e-02 8.937327265739440918e-01 4.314482510089874268e-01
1.645543507200000048e+09 -3.126634216308593750e+01 -3.119774436950683594e+01 -2.869926452636718750e+00 -7.942607998847961426e-02 -7.112154364585876465e-02 9.008049964904785156e-01 4.209316968917846680e-01
1.645543507250000000e+09 -3.123883628845214844e+01 -3.125573730468750000e+01 -2.868322134017944336e+00 -5.794264376163482666e-02 -7.052331417798995972e-02 9.073426127433776855e-01 4.103638529777526855e-01
1.645543507299999952e+09 -3.121510505676269531e+01 -3.130514144897460938e+01 -2.867112159729003906e+00 -3.610112890601158142e-02 -6.931111961603164673e-02 9.132481813430786133e-01 3.998379111289978027e-01
1.645543507349999905e+09 -3.119554901123046875e+01 -3.134620094299316406e+01 -2.866533756256103516e+00 -1.419746037572622299e-02 -6.758251786231994629e-02 9.184511899948120117e-01 3.894591629505157471e-01
1.645543507400000095e+09 -3.118015480041503906e+01 -3.137893486022949219e+01 -2.866539239883422852e+00 7.472410798072814941e-03 -6.543666869401931763e-02 9.229090213775634766e-01 3.793431520462036133e-01
1.645543507450000048e+09 -3.116889572143554688e+01 -3.140336799621582031e+01 -2.867085695266723633e+00 2.861266210675239563e-02 -6.297478079795837402e-02 9.266054630279541016e-01 3.696186244487762451e-01
1.645543507500000000e+09 -3.116174316406250000e+01 -3.141952514648437500e+01 -2.868134498596191406e+00 4.893070459365844727e-02 -6.029908359050750732e-02 9.295513033866882324e-01 3.604220151901245117e-01
1.645543507549999952e+09 -3.115865135192871094e+01 -3.142744064331054688e+01 -2.869649887084960938e+00 6.813694536685943604e-02 -5.751255154609680176e-02 9.317815899848937988e-01 3.518987596035003662e-01
1.645543507599999905e+09 -3.115958213806152344e+01 -3.142710304260253906e+01 -2.871602296829223633e+00 8.594714105129241943e-02 -5.471796542406082153e-02 9.333513975143432617e-01 3.442007899284362793e-01
1.645543507650000095e+09 -3.115790176391601562e+01 -3.143199157714843750e+01 -2.872985363006591797e+00 1.020812541246414185e-01 -5.201822891831398010e-02 9.343326091766357422e-01 3.374850153923034668e-01
1.645543507700000048e+09 -3.115340805053710938e+01 -3.144202041625976562e+01 -2.873727321624755859e+00 1.162641942501068115e-01 -4.951604828238487244e-02 9.348078966140747070e-01 3.319111764430999756e-01
1.645543507750000000e+09 -3.114612770080566406e+01 -3.145726013183593750e+01 -2.873833179473876953e+00 1.282252222299575806e-01 -4.731245338916778564e-02 9.348648786544799805e-01 3.276393711566925049e-01
1.645543507799999952e+09 -3.113601493835449219e+01 -3.147772407531738281e+01 -2.873279571533203125e+00 1.376955509185791016e-01 -4.550793766975402832e-02 9.345883727073669434e-01 3.248285055160522461e-01
1.645543507849999905e+09 -3.112301635742187500e+01 -3.150344085693359375e+01 -2.872042894363403320e+00 1.444077193737030029e-01 -4.420217871665954590e-02 9.340524673461914062e-01 3.236334919929504395e-01
1.645543507900000095e+09 -3.110709190368652344e+01 -3.153442382812500000e+01 -2.870092391967773438e+00 1.480926722288131714e-01 -4.349354282021522522e-02 9.333110451698303223e-01 3.242026865482330322e-01
1.645543507950000048e+09 -3.108820533752441406e+01 -3.157071685791015625e+01 -2.867392778396606445e+00 1.484778672456741333e-01 -4.347949847579002380e-02 9.323883056640625000e-01 3.266738057136535645e-01
1.645543508000000000e+09 -3.106632232666015625e+01 -3.161232376098632812e+01 -2.863898038864135742e+00 1.452848613262176514e-01 -4.425666108727455139e-02 9.312673807144165039e-01 3.311716616153717041e-01
1.645543508049999952e+09 -3.104050636291503906e+01 -3.165878868103027344e+01 -2.859560489654541016e+00 1.383434832096099854e-01 -4.588476940989494324e-02 9.298829436302185059e-01 3.377474844455718994e-01
1.645543508099999905e+09 -3.101254272460937500e+01 -3.170823097229003906e+01 -2.854567766189575195e+00 1.279384195804595947e-01 -4.827788844704627991e-02 9.281371831893920898e-01 3.462114334106445312e-01
1.645543508150000095e+09 -3.098278045654296875e+01 -3.176078033447265625e+01 -2.848944425582885742e+00 1.144694983959197998e-01 -5.131305009126663208e-02 9.259101152420043945e-01 3.563065230846405029e-01
1.645543508200000048e+09 -3.095078086853027344e+01 -3.181611824035644531e+01 -2.842847585678100586e+00 9.833880513906478882e-02 -5.486536771059036255e-02 9.230734705924987793e-01 3.677697479724884033e-01
1.645543508250000000e+09 -3.091585540771484375e+01 -3.187378883361816406e+01 -2.836501598358154297e+00 7.995387166738510132e-02 -5.880923196673393250e-02 9.195064306259155273e-01 3.803376555442810059e-01
1.645543508299999952e+09 -3.087930870056152344e+01 -3.193441772460937500e+01 -2.829632759094238281e+00 5.973073840141296387e-02 -6.301964819431304932e-02 9.151074290275573730e-01 3.937501013278961182e-01
1.645543508349999905e+09 -3.083991432189941406e+01 -3.199722099304199219e+01 -2.822932720184326172e+00 3.809351474046707153e-02 -6.737157702445983887e-02 9.098057150840759277e-01 4.077542126178741455e-01
1.645543508400000095e+09 -3.079799652099609375e+01 -3.206230926513671875e+01 -2.816328048706054688e+00 1.547341421246528625e-02 -7.174272835254669189e-02 9.035683274269104004e-01 4.221113026142120361e-01
1.645543508450000048e+09 -3.075387191772460938e+01 -3.212974166870117188e+01 -2.809929132461547852e+00 -7.692450657486915588e-03 -7.601288706064224243e-02 8.964074850082397461e-01 4.365963041782379150e-01
1.645543508500000000e+09 -3.070637321472167969e+01 -3.219870376586914062e+01 -2.804717540740966797e+00 -3.096358291804790497e-02 -8.006524294614791870e-02 8.883829116821289062e-01 4.510059654712677002e-01
